PKLT_NM,TPKCT,NOW_PRK_VHCL_CNT,timestamp,weekday
종묘주차장 공영주차장(시),1317,774,2024-10-12 19:20:03,Saturday
종묘주차장 공영주차장(시),1317,753,2024-10-12 19:30:01,Saturday
종묘주차장 공영주차장(시),1317,745,2024-10-12 19:40:01,Saturday
종묘주차장 공영주차장(시),1317,740,2024-10-12 19:50:01,Saturday
종묘주차장 공영주차장(시),1317,736,2024-10-12 20:00:02,Saturday
종묘주차장 공영주차장(시),1317,715,2024-10-12 20:10:03,Saturday
종묘주차장 공영주차장(시),1317,703,2024-10-12 20:20:01,Saturday
종묘주차장 공영주차장(시),1317,688,2024-10-12 20:30:02,Saturday
종묘주차장 공영주차장(시),1317,671,2024-10-12 20:40:02,Saturday
종묘주차장 공영주차장(시),1317,667,2024-10-12 20:50:02,Saturday
종묘주차장 공영주차장(시),1317,652,2024-10-12 21:00:04,Saturday
종묘주차장 공영주차장(시),1317,634,2024-10-12 21:10:02,Saturday
종묘주차장 공영주차장(시),1317,619,2024-10-12 21:20:03,Saturday
종묘주차장 공영주차장(시),1317,608,2024-10-12 21:30:02,Saturday
종묘주차장 공영주차장(시),1317,603,2024-10-12 21:40:03,Saturday
종묘주차장 공영주차장(시),1317,595,2024-10-12 21:50:01,Saturday
종묘주차장 공영주차장(시),1317,586,2024-10-12 22:00:02,Saturday
종묘주차장 공영주차장(시),1317,573,2024-10-12 22:10:01,Saturday
종묘주차장 공영주차장(시),1317,558,2024-10-12 22:20:02,Saturday
종묘주차장 공영주차장(시),1317,548,2024-10-12 22:30:01,Saturday
종묘주차장 공영주차장(시),1317,541,2024-10-12 22:40:01,Saturday
종묘주차장 공영주차장(시),1317,538,2024-10-12 22:50:02,Saturday
종묘주차장 공영주차장(시),1317,530,2024-10-12 23:00:02,Saturday
종묘주차장 공영주차장(시),1317,522,2024-10-12 23:10:03,Saturday
종묘주차장 공영주차장(시),1317,517,2024-10-12 23:20:04,Saturday
종묘주차장 공영주차장(시),1317,515,2024-10-12 23:30:01,Saturday
종묘주차장 공영주차장(시),1317,512,2024-10-12 23:40:02,Saturday
종묘주차장 공영주차장(시),1317,509,2024-10-12 23:50:02,Saturday
종묘주차장 공영주차장(시),1317,507,2024-10-13 00:00:03,Sunday
종묘주차장 공영주차장(시),1317,502,2024-10-13 00:10:02,Sunday
종묘주차장 공영주차장(시),1317,500,2024-10-13 00:20:02,Sunday
종묘주차장 공영주차장(시),1317,498,2024-10-13 00:30:01,Sunday
종묘주차장 공영주차장(시),1317,493,2024-10-13 00:40:03,Sunday
종묘주차장 공영주차장(시),1317,490,2024-10-13 00:50:02,Sunday
종묘주차장 공영주차장(시),1317,490,2024-10-13 01:00:06,Sunday
종묘주차장 공영주차장(시),1317,487,2024-10-13 01:10:02,Sunday
종묘주차장 공영주차장(시),1317,481,2024-10-13 01:30:01,Sunday
종묘주차장 공영주차장(시),1317,479,2024-10-13 01:40:01,Sunday
종묘주차장 공영주차장(시),1317,477,2024-10-13 01:50:01,Sunday
종묘주차장 공영주차장(시),1317,475,2024-10-13 02:00:03,Sunday
종묘주차장 공영주차장(시),1317,473,2024-10-13 02:10:01,Sunday
종묘주차장 공영주차장(시),1317,474,2024-10-13 02:20:02,Sunday
종묘주차장 공영주차장(시),1317,474,2024-10-13 02:30:01,Sunday
종묘주차장 공영주차장(시),1317,472,2024-10-13 02:40:01,Sunday
종묘주차장 공영주차장(시),1317,470,2024-10-13 02:50:01,Sunday
종묘주차장 공영주차장(시),1317,466,2024-10-13 03:00:02,Sunday
종묘주차장 공영주차장(시),1317,465,2024-10-13 03:10:01,Sunday
종묘주차장 공영주차장(시),1317,461,2024-10-13 03:20:01,Sunday
종묘주차장 공영주차장(시),1317,459,2024-10-13 03:30:01,Sunday
종묘주차장 공영주차장(시),1317,458,2024-10-13 03:40:01,Sunday
종묘주차장 공영주차장(시),1317,457,2024-10-13 03:50:01,Sunday
종묘주차장 공영주차장(시),1317,457,2024-10-13 04:00:02,Sunday
종묘주차장 공영주차장(시),1317,456,2024-10-13 04:10:01,Sunday
종묘주차장 공영주차장(시),1317,455,2024-10-13 04:20:00,Sunday
종묘주차장 공영주차장(시),1317,455,2024-10-13 04:30:03,Sunday
종묘주차장 공영주차장(시),1317,456,2024-10-13 04:40:01,Sunday
종묘주차장 공영주차장(시),1317,456,2024-10-13 04:50:01,Sunday
종묘주차장 공영주차장(시),1317,454,2024-10-13 05:00:04,Sunday
종묘주차장 공영주차장(시),1317,453,2024-10-13 05:10:01,Sunday
종묘주차장 공영주차장(시),1317,453,2024-10-13 05:20:01,Sunday
종묘주차장 공영주차장(시),1317,454,2024-10-13 05:30:01,Sunday
종묘주차장 공영주차장(시),1317,456,2024-10-13 05:40:01,Sunday
종묘주차장 공영주차장(시),1317,455,2024-10-13 05:50:01,Sunday
종묘주차장 공영주차장(시),1317,453,2024-10-13 06:00:03,Sunday
종묘주차장 공영주차장(시),1317,456,2024-10-13 06:10:01,Sunday
종묘주차장 공영주차장(시),1317,455,2024-10-13 06:20:01,Sunday
종묘주차장 공영주차장(시),1317,458,2024-10-13 06:30:03,Sunday
종묘주차장 공영주차장(시),1317,460,2024-10-13 06:40:01,Sunday
종묘주차장 공영주차장(시),1317,459,2024-10-13 06:50:01,Sunday
종묘주차장 공영주차장(시),1317,458,2024-10-13 07:00:03,Sunday
종묘주차장 공영주차장(시),1317,458,2024-10-13 07:10:02,Sunday
종묘주차장 공영주차장(시),1317,458,2024-10-13 07:20:03,Sunday
종묘주차장 공영주차장(시),1317,460,2024-10-13 07:30:01,Sunday
종묘주차장 공영주차장(시),1317,464,2024-10-13 07:40:01,Sunday
종묘주차장 공영주차장(시),1317,463,2024-10-13 07:50:01,Sunday
종묘주차장 공영주차장(시),1317,461,2024-10-13 08:00:03,Sunday
종묘주차장 공영주차장(시),1317,462,2024-10-13 08:10:01,Sunday
종묘주차장 공영주차장(시),1317,462,2024-10-13 08:20:01,Sunday
종묘주차장 공영주차장(시),1317,466,2024-10-13 08:30:01,Sunday
종묘주차장 공영주차장(시),1317,467,2024-10-13 08:40:01,Sunday
종묘주차장 공영주차장(시),1317,468,2024-10-13 08:50:01,Sunday
종묘주차장 공영주차장(시),1317,469,2024-10-13 09:00:05,Sunday
종묘주차장 공영주차장(시),1317,471,2024-10-13 09:10:04,Sunday
종묘주차장 공영주차장(시),1317,475,2024-10-13 09:20:01,Sunday
종묘주차장 공영주차장(시),1317,479,2024-10-13 09:30:01,Sunday
종묘주차장 공영주차장(시),1317,485,2024-10-13 09:40:01,Sunday
종묘주차장 공영주차장(시),1317,493,2024-10-13 09:50:01,Sunday
종묘주차장 공영주차장(시),1317,501,2024-10-13 10:00:02,Sunday
종묘주차장 공영주차장(시),1317,512,2024-10-13 10:10:01,Sunday
종묘주차장 공영주차장(시),1317,524,2024-10-13 10:20:01,Sunday
종묘주차장 공영주차장(시),1317,534,2024-10-13 10:30:01,Sunday
종묘주차장 공영주차장(시),1317,556,2024-10-13 10:40:01,Sunday
종묘주차장 공영주차장(시),1317,573,2024-10-13 10:50:01,Sunday
종묘주차장 공영주차장(시),1317,596,2024-10-13 11:00:03,Sunday
종묘주차장 공영주차장(시),1317,608,2024-10-13 11:10:01,Sunday
종묘주차장 공영주차장(시),1317,628,2024-10-13 11:20:01,Sunday
종묘주차장 공영주차장(시),1317,636,2024-10-13 11:30:01,Sunday
종묘주차장 공영주차장(시),1317,658,2024-10-13 11:40:01,Sunday
종묘주차장 공영주차장(시),1317,678,2024-10-13 11:50:01,Sunday
종묘주차장 공영주차장(시),1317,692,2024-10-13 12:00:03,Sunday
종묘주차장 공영주차장(시),1317,717,2024-10-13 12:10:01,Sunday
종묘주차장 공영주차장(시),1317,728,2024-10-13 12:20:01,Sunday
종묘주차장 공영주차장(시),1317,734,2024-10-13 12:30:01,Sunday
종묘주차장 공영주차장(시),1317,743,2024-10-13 12:40:03,Sunday
종묘주차장 공영주차장(시),1317,759,2024-10-13 12:50:01,Sunday
종묘주차장 공영주차장(시),1317,763,2024-10-13 13:00:01,Sunday
종묘주차장 공영주차장(시),1317,767,2024-10-13 13:10:01,Sunday
종묘주차장 공영주차장(시),1317,770,2024-10-13 13:20:01,Sunday
종묘주차장 공영주차장(시),1317,782,2024-10-13 13:30:01,Sunday
종묘주차장 공영주차장(시),1317,785,2024-10-13 13:40:01,Sunday
종묘주차장 공영주차장(시),1317,794,2024-10-13 13:50:02,Sunday
종묘주차장 공영주차장(시),1317,797,2024-10-13 14:00:01,Sunday
종묘주차장 공영주차장(시),1317,806,2024-10-13 14:10:02,Sunday
종묘주차장 공영주차장(시),1317,808,2024-10-13 14:20:01,Sunday
종묘주차장 공영주차장(시),1317,817,2024-10-13 14:30:02,Sunday
종묘주차장 공영주차장(시),1317,819,2024-10-13 14:40:02,Sunday
종묘주차장 공영주차장(시),1317,824,2024-10-13 14:50:03,Sunday
종묘주차장 공영주차장(시),1317,827,2024-10-13 15:00:04,Sunday
종묘주차장 공영주차장(시),1317,820,2024-10-13 15:10:02,Sunday
종묘주차장 공영주차장(시),1317,822,2024-10-13 15:20:02,Sunday
종묘주차장 공영주차장(시),1317,828,2024-10-13 15:30:01,Sunday
종묘주차장 공영주차장(시),1317,836,2024-10-13 15:40:05,Sunday
종묘주차장 공영주차장(시),1317,834,2024-10-13 15:50:01,Sunday
종묘주차장 공영주차장(시),1317,819,2024-10-13 16:00:03,Sunday
종묘주차장 공영주차장(시),1317,812,2024-10-13 16:10:01,Sunday
종묘주차장 공영주차장(시),1317,797,2024-10-13 16:20:03,Sunday
종묘주차장 공영주차장(시),1317,786,2024-10-13 16:30:04,Sunday
종묘주차장 공영주차장(시),1317,773,2024-10-13 16:40:03,Sunday
종묘주차장 공영주차장(시),1317,758,2024-10-13 16:50:01,Sunday
종묘주차장 공영주차장(시),1317,754,2024-10-13 17:00:03,Sunday
종묘주차장 공영주차장(시),1317,740,2024-10-13 17:10:04,Sunday
종묘주차장 공영주차장(시),1317,717,2024-10-13 17:20:01,Sunday
종묘주차장 공영주차장(시),1317,710,2024-10-13 17:30:01,Sunday
종묘주차장 공영주차장(시),1317,708,2024-10-13 17:40:02,Sunday
종묘주차장 공영주차장(시),1317,700,2024-10-13 17:50:01,Sunday
종묘주차장 공영주차장(시),1317,684,2024-10-13 18:00:08,Sunday
종묘주차장 공영주차장(시),1317,674,2024-10-13 18:10:02,Sunday
종묘주차장 공영주차장(시),1317,657,2024-10-13 18:20:01,Sunday
종묘주차장 공영주차장(시),1317,647,2024-10-13 18:30:01,Sunday
종묘주차장 공영주차장(시),1317,638,2024-10-13 18:40:02,Sunday
종묘주차장 공영주차장(시),1317,616,2024-10-13 18:50:01,Sunday
종묘주차장 공영주차장(시),1317,608,2024-10-13 19:00:06,Sunday
종묘주차장 공영주차장(시),1317,600,2024-10-13 19:10:01,Sunday
종묘주차장 공영주차장(시),1317,583,2024-10-13 19:20:04,Sunday
종묘주차장 공영주차장(시),1317,573,2024-10-13 19:30:01,Sunday
종묘주차장 공영주차장(시),1317,562,2024-10-13 19:40:03,Sunday
종묘주차장 공영주차장(시),1317,557,2024-10-13 19:50:01,Sunday
종묘주차장 공영주차장(시),1317,551,2024-10-13 20:00:05,Sunday
종묘주차장 공영주차장(시),1317,545,2024-10-13 20:10:03,Sunday
종묘주차장 공영주차장(시),1317,537,2024-10-13 20:20:01,Sunday
종묘주차장 공영주차장(시),1317,530,2024-10-13 20:30:05,Sunday
종묘주차장 공영주차장(시),1317,522,2024-10-13 20:40:01,Sunday
종묘주차장 공영주차장(시),1317,511,2024-10-13 20:50:03,Sunday
종묘주차장 공영주차장(시),1317,505,2024-10-13 21:00:06,Sunday
종묘주차장 공영주차장(시),1317,500,2024-10-13 21:10:03,Sunday
종묘주차장 공영주차장(시),1317,498,2024-10-13 21:20:04,Sunday
종묘주차장 공영주차장(시),1317,489,2024-10-13 21:30:02,Sunday
종묘주차장 공영주차장(시),1317,487,2024-10-13 21:40:01,Sunday
종묘주차장 공영주차장(시),1317,486,2024-10-13 21:50:03,Sunday
종묘주차장 공영주차장(시),1317,484,2024-10-13 22:00:06,Sunday
종묘주차장 공영주차장(시),1317,482,2024-10-13 22:10:03,Sunday
종묘주차장 공영주차장(시),1317,479,2024-10-13 22:20:13,Sunday
종묘주차장 공영주차장(시),1317,476,2024-10-13 22:30:04,Sunday
종묘주차장 공영주차장(시),1317,472,2024-10-13 22:40:01,Sunday
종묘주차장 공영주차장(시),1317,470,2024-10-13 22:50:02,Sunday
종묘주차장 공영주차장(시),1317,469,2024-10-13 23:00:04,Sunday
종묘주차장 공영주차장(시),1317,468,2024-10-13 23:10:03,Sunday
종묘주차장 공영주차장(시),1317,469,2024-10-13 23:20:02,Sunday
종묘주차장 공영주차장(시),1317,469,2024-10-13 23:30:03,Sunday
종묘주차장 공영주차장(시),1317,469,2024-10-13 23:40:04,Sunday
종묘주차장 공영주차장(시),1317,466,2024-10-13 23:50:03,Sunday
종묘주차장 공영주차장(시),1317,465,2024-10-14 00:00:05,Monday
종묘주차장 공영주차장(시),1317,466,2024-10-14 00:10:03,Monday
종묘주차장 공영주차장(시),1317,466,2024-10-14 00:20:01,Monday
종묘주차장 공영주차장(시),1317,465,2024-10-14 00:30:01,Monday
종묘주차장 공영주차장(시),1317,463,2024-10-14 00:40:04,Monday
종묘주차장 공영주차장(시),1317,463,2024-10-14 00:50:02,Monday
종묘주차장 공영주차장(시),1317,462,2024-10-14 01:00:04,Monday
종묘주차장 공영주차장(시),1317,460,2024-10-14 01:10:03,Monday
종묘주차장 공영주차장(시),1317,459,2024-10-14 01:30:01,Monday
종묘주차장 공영주차장(시),1317,458,2024-10-14 01:40:04,Monday
종묘주차장 공영주차장(시),1317,458,2024-10-14 01:50:00,Monday
종묘주차장 공영주차장(시),1317,458,2024-10-14 02:00:03,Monday
종묘주차장 공영주차장(시),1317,457,2024-10-14 02:10:02,Monday
종묘주차장 공영주차장(시),1317,457,2024-10-14 02:20:03,Monday
종묘주차장 공영주차장(시),1317,455,2024-10-14 02:30:01,Monday
종묘주차장 공영주차장(시),1317,455,2024-10-14 02:40:01,Monday
종묘주차장 공영주차장(시),1317,455,2024-10-14 02:50:03,Monday
종묘주차장 공영주차장(시),1317,455,2024-10-14 03:00:02,Monday
종묘주차장 공영주차장(시),1317,454,2024-10-14 03:10:02,Monday
종묘주차장 공영주차장(시),1317,453,2024-10-14 03:20:00,Monday
종묘주차장 공영주차장(시),1317,453,2024-10-14 03:30:04,Monday
종묘주차장 공영주차장(시),1317,453,2024-10-14 03:40:01,Monday
종묘주차장 공영주차장(시),1317,454,2024-10-14 03:50:01,Monday
종묘주차장 공영주차장(시),1317,453,2024-10-14 04:00:01,Monday
종묘주차장 공영주차장(시),1317,453,2024-10-14 04:10:03,Monday
종묘주차장 공영주차장(시),1317,454,2024-10-14 04:20:01,Monday
종묘주차장 공영주차장(시),1317,455,2024-10-14 04:30:00,Monday
종묘주차장 공영주차장(시),1317,454,2024-10-14 04:40:02,Monday
종묘주차장 공영주차장(시),1317,452,2024-10-14 04:50:02,Monday
종묘주차장 공영주차장(시),1317,450,2024-10-14 05:00:03,Monday
종묘주차장 공영주차장(시),1317,451,2024-10-14 05:10:03,Monday
종묘주차장 공영주차장(시),1317,457,2024-10-14 05:20:05,Monday
종묘주차장 공영주차장(시),1317,460,2024-10-14 05:30:06,Monday
종묘주차장 공영주차장(시),1317,464,2024-10-14 05:40:01,Monday
종묘주차장 공영주차장(시),1317,468,2024-10-14 05:50:01,Monday
종묘주차장 공영주차장(시),1317,476,2024-10-14 06:00:02,Monday
종묘주차장 공영주차장(시),1317,480,2024-10-14 06:10:02,Monday
종묘주차장 공영주차장(시),1317,485,2024-10-14 06:20:04,Monday
종묘주차장 공영주차장(시),1317,490,2024-10-14 06:30:01,Monday
종묘주차장 공영주차장(시),1317,494,2024-10-14 06:40:01,Monday
종묘주차장 공영주차장(시),1317,505,2024-10-14 06:50:03,Monday
종묘주차장 공영주차장(시),1317,514,2024-10-14 07:00:02,Monday
종묘주차장 공영주차장(시),1317,526,2024-10-14 07:10:04,Monday
종묘주차장 공영주차장(시),1317,541,2024-10-14 07:20:04,Monday
종묘주차장 공영주차장(시),1317,555,2024-10-14 07:30:03,Monday
종묘주차장 공영주차장(시),1317,573,2024-10-14 07:40:02,Monday
종묘주차장 공영주차장(시),1317,579,2024-10-14 07:50:02,Monday
종묘주차장 공영주차장(시),1317,595,2024-10-14 08:00:03,Monday
종묘주차장 공영주차장(시),1317,618,2024-10-14 08:10:01,Monday
종묘주차장 공영주차장(시),1317,637,2024-10-14 08:20:01,Monday
종묘주차장 공영주차장(시),1317,654,2024-10-14 08:30:00,Monday
종묘주차장 공영주차장(시),1317,687,2024-10-14 08:40:01,Monday
종묘주차장 공영주차장(시),1317,712,2024-10-14 08:50:01,Monday
종묘주차장 공영주차장(시),1317,733,2024-10-14 09:00:01,Monday
종묘주차장 공영주차장(시),1317,756,2024-10-14 09:10:04,Monday
종묘주차장 공영주차장(시),1317,798,2024-10-14 09:20:02,Monday
종묘주차장 공영주차장(시),1317,833,2024-10-14 09:30:01,Monday
종묘주차장 공영주차장(시),1317,864,2024-10-14 09:40:02,Monday
종묘주차장 공영주차장(시),1317,892,2024-10-14 09:50:01,Monday
종묘주차장 공영주차장(시),1317,916,2024-10-14 10:00:03,Monday
종묘주차장 공영주차장(시),1317,949,2024-10-14 10:10:01,Monday
종묘주차장 공영주차장(시),1317,986,2024-10-14 10:20:02,Monday
종묘주차장 공영주차장(시),1317,1017,2024-10-14 10:30:01,Monday
종묘주차장 공영주차장(시),1317,1043,2024-10-14 10:40:01,Monday
종묘주차장 공영주차장(시),1317,1069,2024-10-14 10:50:02,Monday
종묘주차장 공영주차장(시),1317,1102,2024-10-14 11:00:03,Monday
종묘주차장 공영주차장(시),1317,1120,2024-10-14 11:10:01,Monday
종묘주차장 공영주차장(시),1317,1146,2024-10-14 11:20:01,Monday
종묘주차장 공영주차장(시),1317,1170,2024-10-14 11:30:01,Monday
종묘주차장 공영주차장(시),1317,1189,2024-10-14 11:40:01,Monday
종묘주차장 공영주차장(시),1317,1207,2024-10-14 11:50:01,Monday
종묘주차장 공영주차장(시),1317,1229,2024-10-14 12:00:03,Monday
종묘주차장 공영주차장(시),1317,1241,2024-10-14 12:10:01,Monday
종묘주차장 공영주차장(시),1317,1256,2024-10-14 12:20:01,Monday
종묘주차장 공영주차장(시),1317,1273,2024-10-14 12:30:01,Monday
종묘주차장 공영주차장(시),1317,1272,2024-10-14 12:40:03,Monday
종묘주차장 공영주차장(시),1317,1294,2024-10-14 12:50:04,Monday
종묘주차장 공영주차장(시),1317,1301,2024-10-14 13:00:01,Monday
종묘주차장 공영주차장(시),1317,1302,2024-10-14 13:10:05,Monday
종묘주차장 공영주차장(시),1317,1317,2024-10-14 13:20:01,Monday
종묘주차장 공영주차장(시),1317,1322,2024-10-14 13:30:01,Monday
종묘주차장 공영주차장(시),1317,1314,2024-10-14 13:40:39,Monday
종묘주차장 공영주차장(시),1317,1316,2024-10-14 13:50:02,Monday
종묘주차장 공영주차장(시),1317,1311,2024-10-14 14:00:03,Monday
종묘주차장 공영주차장(시),1317,1306,2024-10-14 14:10:02,Monday
종묘주차장 공영주차장(시),1317,1300,2024-10-14 14:20:02,Monday
종묘주차장 공영주차장(시),1317,1279,2024-10-14 14:30:06,Monday
종묘주차장 공영주차장(시),1317,1275,2024-10-14 14:40:12,Monday
종묘주차장 공영주차장(시),1317,1274,2024-10-14 14:50:01,Monday
종묘주차장 공영주차장(시),1317,1262,2024-10-14 15:00:03,Monday
종묘주차장 공영주차장(시),1317,1262,2024-10-14 15:10:23,Monday
종묘주차장 공영주차장(시),1317,1261,2024-10-14 15:20:22,Monday
종묘주차장 공영주차장(시),1317,1251,2024-10-14 15:30:01,Monday
종묘주차장 공영주차장(시),1317,1256,2024-10-14 15:40:01,Monday
종묘주차장 공영주차장(시),1317,1247,2024-10-14 15:50:02,Monday
종묘주차장 공영주차장(시),1317,1233,2024-10-14 16:00:03,Monday
종묘주차장 공영주차장(시),1317,1231,2024-10-14 16:10:01,Monday
종묘주차장 공영주차장(시),1317,1209,2024-10-14 16:20:02,Monday
종묘주차장 공영주차장(시),1317,1201,2024-10-14 16:30:04,Monday
종묘주차장 공영주차장(시),1317,1196,2024-10-14 16:40:01,Monday
종묘주차장 공영주차장(시),1317,1182,2024-10-14 16:50:05,Monday
종묘주차장 공영주차장(시),1317,1161,2024-10-14 17:00:03,Monday
종묘주차장 공영주차장(시),1317,1154,2024-10-14 17:10:02,Monday
종묘주차장 공영주차장(시),1317,1137,2024-10-14 17:20:02,Monday
종묘주차장 공영주차장(시),1317,1104,2024-10-14 17:30:02,Monday
종묘주차장 공영주차장(시),1317,1076,2024-10-14 17:40:01,Monday
종묘주차장 공영주차장(시),1317,1053,2024-10-14 17:50:01,Monday
종묘주차장 공영주차장(시),1317,1022,2024-10-14 18:00:03,Monday
종묘주차장 공영주차장(시),1317,994,2024-10-14 18:10:01,Monday
종묘주차장 공영주차장(시),1317,960,2024-10-14 18:20:01,Monday
종묘주차장 공영주차장(시),1317,927,2024-10-14 18:30:01,Monday
종묘주차장 공영주차장(시),1317,891,2024-10-14 18:40:01,Monday
종묘주차장 공영주차장(시),1317,866,2024-10-14 18:50:03,Monday
종묘주차장 공영주차장(시),1317,828,2024-10-14 19:00:02,Monday
종묘주차장 공영주차장(시),1317,794,2024-10-14 19:10:01,Monday
종묘주차장 공영주차장(시),1317,772,2024-10-14 19:20:02,Monday
종묘주차장 공영주차장(시),1317,748,2024-10-14 19:30:01,Monday
종묘주차장 공영주차장(시),1317,715,2024-10-14 19:40:01,Monday
종묘주차장 공영주차장(시),1317,698,2024-10-14 19:50:01,Monday
종묘주차장 공영주차장(시),1317,677,2024-10-14 20:00:04,Monday
종묘주차장 공영주차장(시),1317,671,2024-10-14 20:10:01,Monday
종묘주차장 공영주차장(시),1317,657,2024-10-14 20:20:02,Monday
종묘주차장 공영주차장(시),1317,641,2024-10-14 20:30:02,Monday
종묘주차장 공영주차장(시),1317,638,2024-10-14 20:40:04,Monday
종묘주차장 공영주차장(시),1317,631,2024-10-14 20:50:01,Monday
종묘주차장 공영주차장(시),1317,623,2024-10-14 21:00:02,Monday
종묘주차장 공영주차장(시),1317,614,2024-10-14 21:10:01,Monday
종묘주차장 공영주차장(시),1317,605,2024-10-14 21:20:02,Monday
종묘주차장 공영주차장(시),1317,595,2024-10-14 21:30:01,Monday
종묘주차장 공영주차장(시),1317,592,2024-10-14 21:40:01,Monday
종묘주차장 공영주차장(시),1317,577,2024-10-14 21:50:01,Monday
종묘주차장 공영주차장(시),1317,570,2024-10-14 22:00:05,Monday
종묘주차장 공영주차장(시),1317,561,2024-10-14 22:10:02,Monday
종묘주차장 공영주차장(시),1317,556,2024-10-14 22:20:02,Monday
종묘주차장 공영주차장(시),1317,554,2024-10-14 22:30:01,Monday
종묘주차장 공영주차장(시),1317,550,2024-10-14 22:40:01,Monday
종묘주차장 공영주차장(시),1317,547,2024-10-14 22:50:03,Monday
종묘주차장 공영주차장(시),1317,544,2024-10-14 23:00:04,Monday
종묘주차장 공영주차장(시),1317,542,2024-10-14 23:10:01,Monday
종묘주차장 공영주차장(시),1317,534,2024-10-14 23:20:03,Monday
종묘주차장 공영주차장(시),1317,528,2024-10-14 23:30:02,Monday
종묘주차장 공영주차장(시),1317,523,2024-10-14 23:40:02,Monday
종묘주차장 공영주차장(시),1317,517,2024-10-14 23:50:02,Monday
종묘주차장 공영주차장(시),1317,516,2024-10-15 00:00:02,Tuesday
종묘주차장 공영주차장(시),1317,515,2024-10-15 00:10:02,Tuesday
종묘주차장 공영주차장(시),1317,513,2024-10-15 00:20:02,Tuesday
종묘주차장 공영주차장(시),1317,512,2024-10-15 00:30:01,Tuesday
종묘주차장 공영주차장(시),1317,511,2024-10-15 00:40:03,Tuesday
종묘주차장 공영주차장(시),1317,511,2024-10-15 00:50:01,Tuesday
종묘주차장 공영주차장(시),1317,509,2024-10-15 01:00:04,Tuesday
종묘주차장 공영주차장(시),1317,507,2024-10-15 01:10:02,Tuesday
종묘주차장 공영주차장(시),1317,504,2024-10-15 01:30:01,Tuesday
종묘주차장 공영주차장(시),1317,504,2024-10-15 01:40:03,Tuesday
종묘주차장 공영주차장(시),1317,504,2024-10-15 01:50:02,Tuesday
종묘주차장 공영주차장(시),1317,504,2024-10-15 02:00:01,Tuesday
종묘주차장 공영주차장(시),1317,504,2024-10-15 02:10:01,Tuesday
종묘주차장 공영주차장(시),1317,504,2024-10-15 02:20:02,Tuesday
종묘주차장 공영주차장(시),1317,503,2024-10-15 02:30:05,Tuesday
종묘주차장 공영주차장(시),1317,503,2024-10-15 02:40:01,Tuesday
종묘주차장 공영주차장(시),1317,503,2024-10-15 02:50:01,Tuesday
종묘주차장 공영주차장(시),1317,504,2024-10-15 03:00:04,Tuesday
종묘주차장 공영주차장(시),1317,503,2024-10-15 03:10:03,Tuesday
종묘주차장 공영주차장(시),1317,501,2024-10-15 03:20:02,Tuesday
종묘주차장 공영주차장(시),1317,501,2024-10-15 03:30:01,Tuesday
종묘주차장 공영주차장(시),1317,500,2024-10-15 03:40:02,Tuesday
종묘주차장 공영주차장(시),1317,501,2024-10-15 03:50:02,Tuesday
종묘주차장 공영주차장(시),1317,502,2024-10-15 04:00:04,Tuesday
종묘주차장 공영주차장(시),1317,502,2024-10-15 04:10:03,Tuesday
종묘주차장 공영주차장(시),1317,501,2024-10-15 04:20:01,Tuesday
종묘주차장 공영주차장(시),1317,502,2024-10-15 04:30:02,Tuesday
