PKLT_NM,TPKCT,NOW_PRK_VHCL_CNT,timestamp,weekday
동대문 공영주차장(시),1092,141,2024-09-19 17:30:02,Thursday
동대문 공영주차장(시),1092,143,2024-09-19 17:40:01,Thursday
동대문 공영주차장(시),1092,143,2024-09-19 17:50:02,Thursday
동대문 공영주차장(시),1092,145,2024-09-19 18:00:01,Thursday
동대문 공영주차장(시),1092,148,2024-09-19 18:10:01,Thursday
동대문 공영주차장(시),1092,152,2024-09-19 18:20:02,Thursday
동대문 공영주차장(시),1092,148,2024-09-19 18:30:01,Thursday
동대문 공영주차장(시),1092,156,2024-09-19 18:40:01,Thursday
동대문 공영주차장(시),1092,163,2024-09-19 18:50:01,Thursday
동대문 공영주차장(시),1092,174,2024-09-19 19:00:02,Thursday
동대문 공영주차장(시),1092,190,2024-09-19 19:10:01,Thursday
동대문 공영주차장(시),1092,230,2024-09-19 19:20:01,Thursday
동대문 공영주차장(시),1092,258,2024-09-19 19:30:01,Thursday
동대문 공영주차장(시),1092,289,2024-09-19 19:40:01,Thursday
동대문 공영주차장(시),1092,364,2024-09-19 19:50:02,Thursday
동대문 공영주차장(시),1092,437,2024-09-19 20:00:01,Thursday
동대문 공영주차장(시),1092,496,2024-09-19 20:10:02,Thursday
동대문 공영주차장(시),1092,569,2024-09-19 20:20:01,Thursday
동대문 공영주차장(시),1092,605,2024-09-19 20:30:01,Thursday
동대문 공영주차장(시),1092,651,2024-09-19 20:40:01,Thursday
동대문 공영주차장(시),1092,683,2024-09-19 20:50:03,Thursday
동대문 공영주차장(시),1092,705,2024-09-19 21:00:04,Thursday
동대문 공영주차장(시),1092,740,2024-09-19 21:10:06,Thursday
동대문 공영주차장(시),1092,751,2024-09-19 21:20:03,Thursday
동대문 공영주차장(시),1092,768,2024-09-19 21:30:03,Thursday
동대문 공영주차장(시),1092,782,2024-09-19 21:40:01,Thursday
동대문 공영주차장(시),1092,803,2024-09-19 21:50:01,Thursday
동대문 공영주차장(시),1092,821,2024-09-19 22:00:01,Thursday
동대문 공영주차장(시),1092,842,2024-09-19 22:10:02,Thursday
동대문 공영주차장(시),1092,849,2024-09-19 22:20:01,Thursday
동대문 공영주차장(시),1092,874,2024-09-19 22:30:01,Thursday
동대문 공영주차장(시),1092,880,2024-09-19 22:40:01,Thursday
동대문 공영주차장(시),1092,897,2024-09-19 22:50:03,Thursday
동대문 공영주차장(시),1092,903,2024-09-19 23:00:02,Thursday
동대문 공영주차장(시),1092,920,2024-09-19 23:10:01,Thursday
동대문 공영주차장(시),1092,924,2024-09-19 23:20:03,Thursday
동대문 공영주차장(시),1092,927,2024-09-19 23:30:07,Thursday
동대문 공영주차장(시),1092,930,2024-09-19 23:40:01,Thursday
동대문 공영주차장(시),1092,931,2024-09-19 23:50:02,Thursday
동대문 공영주차장(시),1092,948,2024-09-20 00:00:02,Friday
동대문 공영주차장(시),1092,957,2024-09-20 00:10:09,Friday
동대문 공영주차장(시),1092,963,2024-09-20 00:20:01,Friday
동대문 공영주차장(시),1092,959,2024-09-20 00:30:08,Friday
동대문 공영주차장(시),1092,949,2024-09-20 00:40:02,Friday
동대문 공영주차장(시),1092,933,2024-09-20 00:50:02,Friday
동대문 공영주차장(시),1092,926,2024-09-20 01:00:02,Friday
동대문 공영주차장(시),1092,913,2024-09-20 01:10:01,Friday
동대문 공영주차장(시),1092,881,2024-09-20 01:30:00,Friday
동대문 공영주차장(시),1092,859,2024-09-20 01:40:01,Friday
동대문 공영주차장(시),1092,840,2024-09-20 01:50:01,Friday
동대문 공영주차장(시),1092,827,2024-09-20 02:00:01,Friday
동대문 공영주차장(시),1092,802,2024-09-20 02:10:01,Friday
동대문 공영주차장(시),1092,783,2024-09-20 02:20:01,Friday
동대문 공영주차장(시),1092,768,2024-09-20 02:30:01,Friday
동대문 공영주차장(시),1092,753,2024-09-20 02:40:00,Friday
동대문 공영주차장(시),1092,732,2024-09-20 02:50:01,Friday
동대문 공영주차장(시),1092,714,2024-09-20 03:00:01,Friday
동대문 공영주차장(시),1092,689,2024-09-20 03:10:01,Friday
동대문 공영주차장(시),1092,665,2024-09-20 03:20:00,Friday
동대문 공영주차장(시),1092,640,2024-09-20 03:30:00,Friday
동대문 공영주차장(시),1092,621,2024-09-20 03:40:01,Friday
동대문 공영주차장(시),1092,603,2024-09-20 03:50:01,Friday
동대문 공영주차장(시),1092,579,2024-09-20 04:00:01,Friday
동대문 공영주차장(시),1092,550,2024-09-20 04:10:01,Friday
동대문 공영주차장(시),1092,512,2024-09-20 04:20:00,Friday
동대문 공영주차장(시),1092,484,2024-09-20 04:30:01,Friday
동대문 공영주차장(시),1092,446,2024-09-20 04:40:01,Friday
동대문 공영주차장(시),1092,403,2024-09-20 04:50:00,Friday
동대문 공영주차장(시),1092,369,2024-09-20 05:00:00,Friday
동대문 공영주차장(시),1092,337,2024-09-20 05:10:01,Friday
동대문 공영주차장(시),1092,314,2024-09-20 05:20:01,Friday
동대문 공영주차장(시),1092,289,2024-09-20 05:30:01,Friday
동대문 공영주차장(시),1092,270,2024-09-20 05:40:01,Friday
동대문 공영주차장(시),1092,257,2024-09-20 05:50:01,Friday
동대문 공영주차장(시),1092,243,2024-09-20 06:00:01,Friday
동대문 공영주차장(시),1092,243,2024-09-20 06:10:01,Friday
동대문 공영주차장(시),1092,241,2024-09-20 06:20:01,Friday
동대문 공영주차장(시),1092,225,2024-09-20 06:30:01,Friday
동대문 공영주차장(시),1092,218,2024-09-20 06:40:01,Friday
동대문 공영주차장(시),1092,212,2024-09-20 06:50:02,Friday
동대문 공영주차장(시),1092,208,2024-09-20 07:00:01,Friday
동대문 공영주차장(시),1092,210,2024-09-20 07:10:01,Friday
동대문 공영주차장(시),1092,212,2024-09-20 07:20:05,Friday
동대문 공영주차장(시),1092,207,2024-09-20 07:30:01,Friday
동대문 공영주차장(시),1092,204,2024-09-20 07:40:01,Friday
동대문 공영주차장(시),1092,196,2024-09-20 07:50:05,Friday
동대문 공영주차장(시),1092,204,2024-09-20 08:00:01,Friday
동대문 공영주차장(시),1092,204,2024-09-20 08:10:01,Friday
동대문 공영주차장(시),1092,205,2024-09-20 08:20:01,Friday
동대문 공영주차장(시),1092,202,2024-09-20 08:30:01,Friday
동대문 공영주차장(시),1092,207,2024-09-20 08:40:01,Friday
동대문 공영주차장(시),1092,216,2024-09-20 08:50:12,Friday
동대문 공영주차장(시),1092,227,2024-09-20 09:00:12,Friday
동대문 공영주차장(시),1092,235,2024-09-20 09:10:08,Friday
동대문 공영주차장(시),1092,243,2024-09-20 09:20:01,Friday
동대문 공영주차장(시),1092,250,2024-09-20 09:30:01,Friday
동대문 공영주차장(시),1092,253,2024-09-20 09:40:01,Friday
동대문 공영주차장(시),1092,263,2024-09-20 09:50:01,Friday
동대문 공영주차장(시),1092,274,2024-09-20 10:00:01,Friday
동대문 공영주차장(시),1092,269,2024-09-20 10:10:02,Friday
동대문 공영주차장(시),1092,265,2024-09-20 10:20:02,Friday
동대문 공영주차장(시),1092,267,2024-09-20 10:30:01,Friday
동대문 공영주차장(시),1092,273,2024-09-20 10:40:02,Friday
동대문 공영주차장(시),1092,271,2024-09-20 10:50:01,Friday
동대문 공영주차장(시),1092,283,2024-09-20 11:00:02,Friday
동대문 공영주차장(시),1092,282,2024-09-20 11:10:01,Friday
동대문 공영주차장(시),1092,289,2024-09-20 11:20:01,Friday
동대문 공영주차장(시),1092,290,2024-09-20 11:30:01,Friday
동대문 공영주차장(시),1092,278,2024-09-20 11:40:01,Friday
동대문 공영주차장(시),1092,274,2024-09-20 11:50:01,Friday
동대문 공영주차장(시),1092,267,2024-09-20 12:00:01,Friday
동대문 공영주차장(시),1092,256,2024-09-20 12:10:01,Friday
동대문 공영주차장(시),1092,244,2024-09-20 12:20:01,Friday
동대문 공영주차장(시),1092,244,2024-09-20 12:30:01,Friday
동대문 공영주차장(시),1092,248,2024-09-20 12:40:02,Friday
동대문 공영주차장(시),1092,242,2024-09-20 12:50:01,Friday
동대문 공영주차장(시),1092,239,2024-09-20 13:00:02,Friday
동대문 공영주차장(시),1092,237,2024-09-20 13:10:01,Friday
동대문 공영주차장(시),1092,236,2024-09-20 13:20:01,Friday
동대문 공영주차장(시),1092,232,2024-09-20 13:30:01,Friday
동대문 공영주차장(시),1092,227,2024-09-20 13:40:02,Friday
동대문 공영주차장(시),1092,225,2024-09-20 13:50:02,Friday
동대문 공영주차장(시),1092,223,2024-09-20 14:00:01,Friday
동대문 공영주차장(시),1092,225,2024-09-20 14:10:01,Friday
동대문 공영주차장(시),1092,222,2024-09-20 14:20:01,Friday
동대문 공영주차장(시),1092,222,2024-09-20 14:30:01,Friday
동대문 공영주차장(시),1092,222,2024-09-20 14:40:18,Friday
동대문 공영주차장(시),1092,222,2024-09-20 14:50:10,Friday
동대문 공영주차장(시),1092,224,2024-09-20 15:00:01,Friday
동대문 공영주차장(시),1092,225,2024-09-20 15:10:01,Friday
동대문 공영주차장(시),1092,224,2024-09-20 15:20:13,Friday
동대문 공영주차장(시),1092,218,2024-09-20 15:30:08,Friday
동대문 공영주차장(시),1092,218,2024-09-20 15:40:01,Friday
동대문 공영주차장(시),1092,216,2024-09-20 15:50:01,Friday
동대문 공영주차장(시),1092,211,2024-09-20 16:00:19,Friday
동대문 공영주차장(시),1092,202,2024-09-20 16:10:01,Friday
동대문 공영주차장(시),1092,197,2024-09-20 16:20:02,Friday
동대문 공영주차장(시),1092,191,2024-09-20 16:30:01,Friday
동대문 공영주차장(시),1092,187,2024-09-20 16:40:01,Friday
동대문 공영주차장(시),1092,178,2024-09-20 16:50:01,Friday
동대문 공영주차장(시),1092,173,2024-09-20 17:00:07,Friday
동대문 공영주차장(시),1092,162,2024-09-20 17:10:16,Friday
동대문 공영주차장(시),1092,149,2024-09-20 17:20:01,Friday
동대문 공영주차장(시),1092,137,2024-09-20 17:30:01,Friday
동대문 공영주차장(시),1092,126,2024-09-20 17:40:03,Friday
동대문 공영주차장(시),1092,116,2024-09-20 17:50:01,Friday
동대문 공영주차장(시),1092,108,2024-09-20 18:00:02,Friday
동대문 공영주차장(시),1092,101,2024-09-20 18:10:19,Friday
동대문 공영주차장(시),1092,96,2024-09-20 18:20:02,Friday
동대문 공영주차장(시),1092,90,2024-09-20 18:30:01,Friday
동대문 공영주차장(시),1092,88,2024-09-20 18:40:04,Friday
동대문 공영주차장(시),1092,83,2024-09-20 18:50:02,Friday
동대문 공영주차장(시),1092,81,2024-09-20 19:00:06,Friday
동대문 공영주차장(시),1092,80,2024-09-20 19:10:01,Friday
동대문 공영주차장(시),1092,76,2024-09-20 19:20:04,Friday
동대문 공영주차장(시),1092,73,2024-09-20 19:30:01,Friday
동대문 공영주차장(시),1092,69,2024-09-20 19:40:02,Friday
동대문 공영주차장(시),1092,72,2024-09-20 19:50:01,Friday
동대문 공영주차장(시),1092,73,2024-09-20 20:00:01,Friday
동대문 공영주차장(시),1092,70,2024-09-20 20:10:02,Friday
동대문 공영주차장(시),1092,71,2024-09-20 20:20:01,Friday
동대문 공영주차장(시),1092,69,2024-09-20 20:30:01,Friday
동대문 공영주차장(시),1092,69,2024-09-20 20:40:01,Friday
동대문 공영주차장(시),1092,68,2024-09-20 20:50:02,Friday
동대문 공영주차장(시),1092,72,2024-09-20 21:00:01,Friday
동대문 공영주차장(시),1092,67,2024-09-20 21:10:01,Friday
동대문 공영주차장(시),1092,67,2024-09-20 21:20:02,Friday
동대문 공영주차장(시),1092,65,2024-09-20 21:30:01,Friday
동대문 공영주차장(시),1092,64,2024-09-20 21:40:01,Friday
동대문 공영주차장(시),1092,63,2024-09-20 21:50:01,Friday
동대문 공영주차장(시),1092,62,2024-09-20 22:00:01,Friday
동대문 공영주차장(시),1092,62,2024-09-20 22:10:01,Friday
동대문 공영주차장(시),1092,63,2024-09-20 22:20:01,Friday
동대문 공영주차장(시),1092,62,2024-09-20 22:30:02,Friday
동대문 공영주차장(시),1092,61,2024-09-20 22:40:01,Friday
동대문 공영주차장(시),1092,60,2024-09-20 22:50:01,Friday
동대문 공영주차장(시),1092,59,2024-09-20 23:00:02,Friday
동대문 공영주차장(시),1092,57,2024-09-20 23:10:01,Friday
동대문 공영주차장(시),1092,57,2024-09-20 23:20:01,Friday
동대문 공영주차장(시),1092,57,2024-09-20 23:30:02,Friday
동대문 공영주차장(시),1092,55,2024-09-20 23:40:02,Friday
동대문 공영주차장(시),1092,54,2024-09-20 23:50:01,Friday
동대문 공영주차장(시),1092,53,2024-09-21 00:00:02,Saturday
동대문 공영주차장(시),1092,52,2024-09-21 00:10:02,Saturday
동대문 공영주차장(시),1092,52,2024-09-21 00:20:01,Saturday
동대문 공영주차장(시),1092,53,2024-09-21 00:30:02,Saturday
동대문 공영주차장(시),1092,53,2024-09-21 00:40:01,Saturday
동대문 공영주차장(시),1092,53,2024-09-21 00:50:01,Saturday
동대문 공영주차장(시),1092,53,2024-09-21 01:00:02,Saturday
동대문 공영주차장(시),1092,54,2024-09-21 01:10:02,Saturday
동대문 공영주차장(시),1092,54,2024-09-21 01:30:01,Saturday
동대문 공영주차장(시),1092,53,2024-09-21 01:40:01,Saturday
동대문 공영주차장(시),1092,52,2024-09-21 01:50:01,Saturday
동대문 공영주차장(시),1092,52,2024-09-21 02:00:05,Saturday
동대문 공영주차장(시),1092,50,2024-09-21 02:10:01,Saturday
동대문 공영주차장(시),1092,51,2024-09-21 02:20:01,Saturday
동대문 공영주차장(시),1092,50,2024-09-21 02:30:01,Saturday
동대문 공영주차장(시),1092,50,2024-09-21 02:40:01,Saturday
동대문 공영주차장(시),1092,50,2024-09-21 02:50:01,Saturday
동대문 공영주차장(시),1092,50,2024-09-21 03:00:03,Saturday
동대문 공영주차장(시),1092,50,2024-09-21 03:10:01,Saturday
동대문 공영주차장(시),1092,50,2024-09-21 03:20:01,Saturday
동대문 공영주차장(시),1092,50,2024-09-21 03:30:01,Saturday
동대문 공영주차장(시),1092,50,2024-09-21 03:40:01,Saturday
동대문 공영주차장(시),1092,50,2024-09-21 03:50:01,Saturday
동대문 공영주차장(시),1092,51,2024-09-21 04:00:02,Saturday
동대문 공영주차장(시),1092,51,2024-09-21 04:10:01,Saturday
동대문 공영주차장(시),1092,51,2024-09-21 04:20:01,Saturday
동대문 공영주차장(시),1092,50,2024-09-21 04:30:01,Saturday
동대문 공영주차장(시),1092,50,2024-09-21 04:40:01,Saturday
동대문 공영주차장(시),1092,50,2024-09-21 04:50:01,Saturday
동대문 공영주차장(시),1092,50,2024-09-21 05:00:01,Saturday
동대문 공영주차장(시),1092,50,2024-09-21 05:10:01,Saturday
동대문 공영주차장(시),1092,48,2024-09-21 05:20:01,Saturday
동대문 공영주차장(시),1092,48,2024-09-21 05:30:01,Saturday
동대문 공영주차장(시),1092,48,2024-09-21 05:40:01,Saturday
동대문 공영주차장(시),1092,48,2024-09-21 05:50:01,Saturday
동대문 공영주차장(시),1092,48,2024-09-21 06:00:02,Saturday
동대문 공영주차장(시),1092,48,2024-09-21 06:10:02,Saturday
동대문 공영주차장(시),1092,51,2024-09-21 06:20:03,Saturday
동대문 공영주차장(시),1092,52,2024-09-21 06:30:01,Saturday
동대문 공영주차장(시),1092,53,2024-09-21 06:40:01,Saturday
동대문 공영주차장(시),1092,52,2024-09-21 06:50:01,Saturday
동대문 공영주차장(시),1092,52,2024-09-21 07:00:01,Saturday
동대문 공영주차장(시),1092,53,2024-09-21 07:10:01,Saturday
동대문 공영주차장(시),1092,53,2024-09-21 07:20:01,Saturday
동대문 공영주차장(시),1092,53,2024-09-21 07:30:01,Saturday
동대문 공영주차장(시),1092,55,2024-09-21 07:40:01,Saturday
동대문 공영주차장(시),1092,56,2024-09-21 07:50:01,Saturday
동대문 공영주차장(시),1092,59,2024-09-21 08:00:01,Saturday
동대문 공영주차장(시),1092,62,2024-09-21 08:10:01,Saturday
동대문 공영주차장(시),1092,61,2024-09-21 08:20:01,Saturday
동대문 공영주차장(시),1092,64,2024-09-21 08:30:01,Saturday
동대문 공영주차장(시),1092,67,2024-09-21 08:40:01,Saturday
동대문 공영주차장(시),1092,68,2024-09-21 08:50:01,Saturday
동대문 공영주차장(시),1092,73,2024-09-21 09:00:02,Saturday
동대문 공영주차장(시),1092,76,2024-09-21 09:10:01,Saturday
동대문 공영주차장(시),1092,78,2024-09-21 09:20:01,Saturday
동대문 공영주차장(시),1092,80,2024-09-21 09:30:01,Saturday
동대문 공영주차장(시),1092,81,2024-09-21 09:40:01,Saturday
동대문 공영주차장(시),1092,80,2024-09-21 09:50:01,Saturday
동대문 공영주차장(시),1092,86,2024-09-21 10:00:01,Saturday
동대문 공영주차장(시),1092,90,2024-09-21 10:10:01,Saturday
동대문 공영주차장(시),1092,93,2024-09-21 10:20:01,Saturday
동대문 공영주차장(시),1092,97,2024-09-21 10:30:01,Saturday
동대문 공영주차장(시),1092,101,2024-09-21 10:40:01,Saturday
동대문 공영주차장(시),1092,106,2024-09-21 10:50:01,Saturday
동대문 공영주차장(시),1092,112,2024-09-21 11:00:02,Saturday
동대문 공영주차장(시),1092,112,2024-09-21 11:10:01,Saturday
동대문 공영주차장(시),1092,112,2024-09-21 11:20:01,Saturday
동대문 공영주차장(시),1092,112,2024-09-21 11:30:01,Saturday
동대문 공영주차장(시),1092,119,2024-09-21 11:40:02,Saturday
동대문 공영주차장(시),1092,123,2024-09-21 11:50:01,Saturday
동대문 공영주차장(시),1092,121,2024-09-21 12:00:02,Saturday
동대문 공영주차장(시),1092,121,2024-09-21 12:10:01,Saturday
동대문 공영주차장(시),1092,122,2024-09-21 12:20:01,Saturday
동대문 공영주차장(시),1092,125,2024-09-21 12:30:01,Saturday
동대문 공영주차장(시),1092,130,2024-09-21 12:40:01,Saturday
동대문 공영주차장(시),1092,133,2024-09-21 12:50:01,Saturday
동대문 공영주차장(시),1092,141,2024-09-21 13:00:02,Saturday
동대문 공영주차장(시),1092,147,2024-09-21 13:10:02,Saturday
동대문 공영주차장(시),1092,146,2024-09-21 13:20:02,Saturday
동대문 공영주차장(시),1092,149,2024-09-21 13:30:01,Saturday
동대문 공영주차장(시),1092,148,2024-09-21 13:40:01,Saturday
동대문 공영주차장(시),1092,149,2024-09-21 13:50:01,Saturday
동대문 공영주차장(시),1092,151,2024-09-21 14:00:01,Saturday
동대문 공영주차장(시),1092,153,2024-09-21 14:10:01,Saturday
동대문 공영주차장(시),1092,154,2024-09-21 14:20:01,Saturday
동대문 공영주차장(시),1092,156,2024-09-21 14:30:02,Saturday
동대문 공영주차장(시),1092,151,2024-09-21 14:40:01,Saturday
동대문 공영주차장(시),1092,154,2024-09-21 14:50:01,Saturday
동대문 공영주차장(시),1092,153,2024-09-21 15:00:01,Saturday
동대문 공영주차장(시),1092,157,2024-09-21 15:10:01,Saturday
동대문 공영주차장(시),1092,156,2024-09-21 15:20:02,Saturday
동대문 공영주차장(시),1092,154,2024-09-21 15:30:01,Saturday
동대문 공영주차장(시),1092,152,2024-09-21 15:40:01,Saturday
동대문 공영주차장(시),1092,149,2024-09-21 15:50:01,Saturday
동대문 공영주차장(시),1092,147,2024-09-21 16:00:01,Saturday
동대문 공영주차장(시),1092,144,2024-09-21 16:10:01,Saturday
동대문 공영주차장(시),1092,138,2024-09-21 16:20:01,Saturday
동대문 공영주차장(시),1092,136,2024-09-21 16:30:02,Saturday
동대문 공영주차장(시),1092,134,2024-09-21 16:40:01,Saturday
동대문 공영주차장(시),1092,125,2024-09-21 16:50:01,Saturday
동대문 공영주차장(시),1092,109,2024-09-21 17:00:02,Saturday
동대문 공영주차장(시),1092,106,2024-09-21 17:10:03,Saturday
동대문 공영주차장(시),1092,99,2024-09-21 17:20:01,Saturday
동대문 공영주차장(시),1092,92,2024-09-21 17:30:01,Saturday
동대문 공영주차장(시),1092,86,2024-09-21 17:40:02,Saturday
동대문 공영주차장(시),1092,84,2024-09-21 17:50:01,Saturday
동대문 공영주차장(시),1092,84,2024-09-21 18:00:01,Saturday
동대문 공영주차장(시),1092,84,2024-09-21 18:10:01,Saturday
동대문 공영주차장(시),1092,79,2024-09-21 18:20:01,Saturday
동대문 공영주차장(시),1092,77,2024-09-21 18:30:01,Saturday
동대문 공영주차장(시),1092,78,2024-09-21 18:40:01,Saturday
동대문 공영주차장(시),1092,72,2024-09-21 18:50:01,Saturday
동대문 공영주차장(시),1092,70,2024-09-21 19:00:02,Saturday
동대문 공영주차장(시),1092,65,2024-09-21 19:10:02,Saturday
동대문 공영주차장(시),1092,65,2024-09-21 19:20:02,Saturday
동대문 공영주차장(시),1092,65,2024-09-21 19:30:01,Saturday
동대문 공영주차장(시),1092,69,2024-09-21 19:40:01,Saturday
동대문 공영주차장(시),1092,72,2024-09-21 19:50:02,Saturday
동대문 공영주차장(시),1092,75,2024-09-21 20:00:02,Saturday
동대문 공영주차장(시),1092,72,2024-09-21 20:10:02,Saturday
동대문 공영주차장(시),1092,70,2024-09-21 20:20:01,Saturday
동대문 공영주차장(시),1092,71,2024-09-21 20:30:01,Saturday
동대문 공영주차장(시),1092,70,2024-09-21 20:40:01,Saturday
동대문 공영주차장(시),1092,69,2024-09-21 20:50:03,Saturday
동대문 공영주차장(시),1092,70,2024-09-21 21:00:01,Saturday
동대문 공영주차장(시),1092,73,2024-09-21 21:10:01,Saturday
동대문 공영주차장(시),1092,75,2024-09-21 21:20:01,Saturday
동대문 공영주차장(시),1092,80,2024-09-21 21:30:01,Saturday
동대문 공영주차장(시),1092,80,2024-09-21 21:40:01,Saturday
동대문 공영주차장(시),1092,85,2024-09-21 21:50:02,Saturday
동대문 공영주차장(시),1092,84,2024-09-21 22:00:06,Saturday
동대문 공영주차장(시),1092,84,2024-09-21 22:10:03,Saturday
동대문 공영주차장(시),1092,82,2024-09-21 22:20:02,Saturday
동대문 공영주차장(시),1092,83,2024-09-21 22:30:01,Saturday
동대문 공영주차장(시),1092,84,2024-09-21 22:40:03,Saturday
동대문 공영주차장(시),1092,80,2024-09-21 22:50:01,Saturday
동대문 공영주차장(시),1092,83,2024-09-21 23:00:02,Saturday
동대문 공영주차장(시),1092,83,2024-09-21 23:10:01,Saturday
동대문 공영주차장(시),1092,81,2024-09-21 23:20:01,Saturday
동대문 공영주차장(시),1092,83,2024-09-21 23:30:02,Saturday
동대문 공영주차장(시),1092,81,2024-09-21 23:40:02,Saturday
동대문 공영주차장(시),1092,83,2024-09-21 23:50:01,Saturday
동대문 공영주차장(시),1092,84,2024-09-22 00:00:02,Sunday
동대문 공영주차장(시),1092,80,2024-09-22 00:10:02,Sunday
동대문 공영주차장(시),1092,81,2024-09-22 00:20:01,Sunday
동대문 공영주차장(시),1092,81,2024-09-22 00:30:02,Sunday
동대문 공영주차장(시),1092,83,2024-09-22 00:40:02,Sunday
동대문 공영주차장(시),1092,77,2024-09-22 00:50:04,Sunday
동대문 공영주차장(시),1092,74,2024-09-22 01:00:02,Sunday
동대문 공영주차장(시),1092,70,2024-09-22 01:10:01,Sunday
동대문 공영주차장(시),1092,64,2024-09-22 01:30:01,Sunday
동대문 공영주차장(시),1092,61,2024-09-22 01:40:01,Sunday
동대문 공영주차장(시),1092,56,2024-09-22 01:50:01,Sunday
동대문 공영주차장(시),1092,53,2024-09-22 02:00:01,Sunday
동대문 공영주차장(시),1092,52,2024-09-22 02:10:01,Sunday
동대문 공영주차장(시),1092,51,2024-09-22 02:20:04,Sunday
동대문 공영주차장(시),1092,50,2024-09-22 02:30:01,Sunday
동대문 공영주차장(시),1092,48,2024-09-22 02:40:02,Sunday
동대문 공영주차장(시),1092,48,2024-09-22 02:50:01,Sunday
동대문 공영주차장(시),1092,46,2024-09-22 03:00:01,Sunday
